516.6046,1978.888,62.62808,515.0141,518.0973,0.848345,171.972,202.0799,0.8502932,4677.929,2885.845,517.4028,3061.822,171.5917,3.149185,70934.77,99.77885934919638,1.8312196171469775,12604.484,3.7081826244970113
514.2316,1614.694,60.78825,514.5673,515.7446,0.8516377,171.9596,199.2787,0.8510403,4125.783,2376.47,515.5415,2717.692,164.6561,3.751297,72799.63,95.75278146727489,2.1814990265155307,10834.639,3.8059443828666737
517.4866,1619.478,60.02826,517.3207,517.9647,0.8488125,173.1511,197.0219,0.8500283,4090.412,2404.735,517.9192,2736.805,164.2343,3.498952,73820.23,94.85027816745027,2.020750662282827,10851.43,3.8327441621797376
515.1003,1713.229,62.93781,515.8469,515.9328,0.8498423,171.1312,199.793,0.8506261,4038.538,2492.257,515.9929,2854.125,160.2862,4.198595,73602.28,93.66275699580206,2.4534363108538946,11098.149,3.8665333802369175
517.3845,1736.195,59.7399,517.6088,518.1015,0.8475847,171.1177,200.216,0.8503065,4224.235,2603.334,517.7966,2855.229,164.5499,3.341593,73891.03,96.16182311940845,1.9528038303460133,11418.992999999999,3.882008463764999
510.9388,1691.47,62.77842,498.9242,516.3699,0.8505851,170.7608,198.7226,0.8508904,3851.852,2315.041,515.2878,2612.928,163.2498,4.027319,74629.01,95.60144951300299,2.3584563904596374,10471.291,3.928974330759753
516.1031,2084.012,60.49641,513.1977,517.23,0.8471625,170.7588,199.3631,0.8497995,4236.657,2707.188,520.9032,2954.96,164.2891,3.590922,69459.08,96.21120551327368,2.102920610826499,11982.817000000001,3.6568371832081272
515.9517,2271.137,58.54999,501.6102,516.1486,0.8476353,170.5355,203.5809,0.8492077,4179.641,2653.255,520.3908,2985.633,160.847,1.799916,74478.52,94.31877820160611,1.0554494518736568,12089.666,3.926231751160316
517.8046,1743.38,62.34631,519.316,518.3217,0.8454375,169.8314,202.0487,0.8493437,4216.672,2592.958,518.3481,2884.483,162.8642,3.268448,73077.46,95.89757842189371,1.9245251467043196,11437.492999999999,3.868344519329171
517.1668,2247.788,57.03748,514.6818,518.1155,0.847736,169.6969,197.4607,0.8509611,4401.35,2830.536,522.2032,2947.645,155.4077,3.708679,77110.8,91.57957511303978,2.1854724511761856,12427.319000000001,4.085084005659502
516.3741,1772.858,61.97352,517.1631,516.7097,0.8483428,171.7216,197.8468,0.8498107,4288.097,2642.708,516.9087,2970.271,160.7713,3.542251,71692.94,93.62322503400854,2.0627870925963885,11673.934000000001,3.7532816523955055
514.7871,1716.269,59.09496,514.8281,515.3567,0.8487269,171.1812,189.5421,0.8489736,4117.523,2535.927,515.7852,2692.334,158.5024,4.517081,72353.76,92.59334553093449,2.638771664178076,11062.053,3.7998349257979265
501.0258,2149.643,60.30323,499.0728,503.2284,0.8467586,172.5502,201.3025,0.850992,4626.347,2803.513,508.9467,3008.091,164.1838,3.428443,63794.45,95.1513240784421,1.9869249644451297,12587.594000000001,3.3237406012858863
515.1454,1698.978,63.73848,515.4797,516.3966,0.8485658,171.5693,198.807,0.848859,4165.698,2413.25,516.0884,2849.916,160.6935,4.089668,74157.16,93.66098713464473,2.383682861677468,11127.842,3.885735200878013
517.4922,2039.945,60.76613,514.5647,516.9321,0.8477676,171.5264,201.0097,0.849383,4503.181,2732.84,519.7868,2975.63,166.2691,3.20126,74162.9,96.93499076526996,1.8663366105742323,12251.596,3.8870078949945897
517.6964,1755.363,62.90495,519.7387,517.5576,0.8462,170.4879,202.4608,0.849214,4261.18,2586.051,518.3295,2910.255,163.017,3.228522,73444.81,95.61792948355865,1.893695681629019,11512.849,3.872819372518519
517.1785,1776.807,61.2039,517.5157,518.2632,0.846334,171.3648,201.672,0.8505005,4244.028,2602.722,518.0637,2895.938,160.9938,3.282959,73286.68,93.94799865549984,1.9157720838818706,11519.495,3.8447058742518885
515.3887,1621.247,61.11067,516.3875,516.4532,0.8490443,170.445,198.4485,0.8503297,4212.066,2418.031,515.9568,2686.868,166.9724,3.749535,71134.83,97.9626272404588,2.199850391621931,10938.212,3.7519558901698495
502.9578,2081.881,67.22552,506.3552,510.4632,0.8472088,170.4308,193.5394,0.8494693,4284.211,2714.975,513.2446,2755.602,160.1548,4.439512,67592.68,93.97057339401094,2.6048765833405696,11836.669,3.5654247542110933
518.9771,2075.629,61.33106,514.7542,518.5267,0.8480253,171.9895,201.5925,0.84982,4555.035,2829.455,520.2424,3049.849,171.6836,3.162285,73675.1,99.82214030507677,1.8386500338683467,12509.968,3.8510440986223
514.7871,1702.829,58.93584,515.278,516.2616,0.8475395,170.8795,189.3819,0.848071,4063.468,2497.133,515.7852,2659.791,158.1837,4.478613,72705.72,92.57032002083338,2.6209188346173766,10923.221,3.825060482971919
517.7776,1718.56,59.48969,518.3848,518.3578,0.8481499,170.5531,200.2643,0.8507492,4170.424,2578.043,518.6002,2819.294,166.516,3.304332,73997.04,97.63293660449443,1.937421248866189,11286.321,3.900447365659141
518.1915,2043.925,60.9802,518.5801,518.0759,0.8468349,170.324,191.5364,0.8504885,4152.809,2644.347,521.5233,2781.522,164.9718,3.169767,75251.09,96.85763603485121,1.8610219346656958,11622.603,3.9718847555247643
511.6701,2182.664,61.59297,513.4464,514.3585,0.846295,170.6237,192.223,0.8499965,4453.74,2836.303,517.7257,2899.631,166.0157,3.366908,71453.27,97.29932008273177,1.9732944485437836,12372.338,3.7648046390976164
503.738,2137.283,64.42493,508.6301,511.7237,0.8486289,169.9024,193.433,0.8507079,4394.072,2776.321,513.8661,2831.305,158.1588,4.387759,66908.54,93.08803171703285,2.5825173746809935,12138.981,3.540313583563269
517.5647,2058.576,60.84795,513.9901,518.3004,0.8479193,171.2647,201.4987,0.84975,4515.504,2781.705,520.2085,3017.887,169.4956,3.168521,73412.27,98.96703757400094,1.8500724317387065,12373.671999999999,3.8535454609151802
514.8748,1695.674,58.8177,513.6782,515.5702,0.8488125,172.6989,196.7267,0.850053,4239.395,2466.597,516.7164,2841.728,164.8268,3.600184,72413.99,95.44171966353,2.084659485381783,11243.394,3.7695768189606307
514.2421,1952.019,62.95373,513.2155,515.9333,0.8481106,171.8078,201.5467,0.850526,4703.3,2840.288,515.3,3058.003,173.5956,3.198214,71688.67,101.0405813938599,1.8615068698860007,12553.61,3.7511751113744545
499.9184,2122.018,61.67648,496.55,501.2938,0.8468295,172.5102,201.3112,0.8509068,4601.889,2767.018,507.838,2980.079,162.3645,3.428923,65125.0,94.11878254155405,1.9876639178436986,12471.004,3.393850044808945
515.1528,1753.685,61.54305,515.5598,515.9731,0.8487752,171.1633,193.9914,0.8505236,4174.607,2449.193,516.2264,2667.127,162.2486,4.174895,71706.99,94.79169892143936,2.439129766719852,11044.612,3.7662620439077776
513.7892,1621.202,60.56533,514.6065,515.2331,0.8482456,172.3566,197.8341,0.8489342,4224.734,2407.89,515.545,2790.185,162.5213,3.828699,73152.81,94.29363308396663,2.2213822969355395,11044.010999999999,3.8155995296959913
516.6725,2064.065,60.18903,516.2409,517.4193,0.847561,170.1606,191.4082,0.8505823,4212.668,2669.66,521.0728,2826.812,165.4357,3.153466,73845.41,97.22327025175042,1.853229243432381,11773.205,3.901433327691605
515.608,1986.687,62.26049,514.8271,518.0094,0.8482746,171.8351,201.9032,0.8503631,4706.532,2880.62,516.2136,3069.263,174.6239,3.163894,70726.91,101.62295130622323,1.8412384896915706,12643.102,3.7002621751900513
514.1929,1966.071,62.2148,513.4477,516.8538,0.8481809,171.3814,201.7196,0.8504562,4674.288,2855.545,515.6915,3056.991,173.1799,3.183505,70498.46,101.0494137636873,1.8575557207491593,12552.895,3.6980743266188747
511.5197,2166.111,61.7883,514.1232,514.4159,0.8462772,170.7768,192.2074,0.8499583,4441.147,2818.956,517.7839,2872.164,166.4803,3.359198,71298.41,97.48414304519115,1.967010741505872,12298.378,3.7532774118030083
509.6663,2206.119,61.11172,509.2489,511.7451,0.844145,171.6993,199.5797,0.8480219,4712.236,2850.642,516.7874,3079.103,163.9969,3.369817,67889.66,95.51401782069003,1.9626271044785857,12848.1,3.5546332652491888
512.6867,2135.903,61.06055,513.2131,514.1862,0.8463486,170.2053,192.2664,0.8500651,4400.347,2785.795,518.5145,2902.105,165.3433,3.390039,72197.6,97.14344970456267,1.9917352749884991,12224.15,3.8133737551063334
520.3629,1593.132,60.62205,522.4009,521.5709,0.8488125,171.1893,198.907,0.8505567,3958.073,2431.441,520.0596,2661.535,166.5471,3.632429,75791.56,97.28826509600775,2.121878528622992,10644.180999999999,3.980191077362896
503.3356,2092.758,68.13039,507.3156,510.6375,0.8466776,169.9469,193.3558,0.8483437,4353.8,2735.076,513.4924,2777.302,159.4709,4.448922,67794.91,93.83572162834392,2.617830628272713,11958.936,3.5862745416362403
514.7599,1726.926,59.67066,517.973,514.5604,0.8482249,172.7355,197.7012,0.8496448,4275.452,2539.093,516.0039,2909.364,160.4301,3.602923,71977.09,92.87616037236121,2.0858034393624934,11450.835,3.7460396913199663
515.4531,1718.041,63.22582,513.2361,516.5524,0.8499985,171.6443,199.875,0.8499893,4075.004,2472.472,515.8713,2868.0,159.3493,4.122266,74089.77,92.83693079234207,2.4016329117832633,11133.517,3.8805077261522816
515.4671,1676.25,61.74334,515.8224,515.9281,0.8486267,170.4644,197.6943,0.850228,4324.957,2498.426,516.4006,2733.705,166.5898,3.716419,71504.59,97.72703274114711,2.1801731035923044,11233.338,3.7710294002736053
515.1036,1740.012,61.86268,512.668,516.2475,0.8477898,172.3891,198.2624,0.8500286,4244.961,2519.841,516.0039,2892.287,161.2857,3.608934,71128.83,93.55910553509472,2.0934815484273654,11397.101,3.7093307042034556
515.5903,1651.603,62.69135,515.1777,516.9661,0.8493739,171.1664,199.8704,0.8501153,4048.136,2418.81,516.6297,2776.93,161.8872,3.816649,74719.27,94.57884257658044,2.229788673477972,10895.479,3.9244047739509624
517.6057,2067.302,60.81359,513.5742,518.2809,0.8478928,171.0305,201.4753,0.8497326,4543.576,2792.52,520.1884,3037.172,168.7193,3.17008,73558.63,98.64866208074,1.853517355091636,12440.57,3.86651552617808
515.6908,2218.951,59.60411,517.4249,517.2365,0.8480485,170.0478,198.3712,0.8507696,4552.166,2867.31,521.0118,2928.88,156.2718,3.782423,75370.23,91.89874846954798,2.224329276826869,12567.307,3.9846347185908906
516.6919,2141.46,59.38417,518.4598,516.8733,0.8487506,170.7478,198.4576,0.8503865,4404.972,2761.355,521.2657,2835.92,156.328,3.929911,76873.07,91.55491315261455,2.301588073169903,12143.706999999999,4.047424911477631
512.9553,1928.733,63.13239,513.7908,515.7557,0.8480169,172.3877,201.2596,0.8506192,4695.933,2815.506,514.792,3026.138,173.0395,3.217826,71547.58,100.37810122183892,1.8666215745090864,12466.31,3.731198595955512
513.4493,1952.563,63.26129,513.024,515.8445,0.8480637,172.3893,201.3998,0.8505726,4727.987,2848.513,515.039,3063.783,173.3865,3.20802,72288.41,100.57845817576847,1.8609159617215223,12592.846,3.76979781169713
517.504,2094.986,59.77822,514.6346,517.5814,0.8484709,171.1725,200.646,0.8519763,4673.323,2844.397,520.8202,3057.58,166.9823,3.352055,64292.2,97.55206005637588,1.958290613270239,12670.286,3.3766339686573486
516.7272,2081.806,59.78476,516.5212,517.5071,0.8477128,170.184,191.3805,0.8506011,4246.561,2685.539,521.192,2849.723,165.2666,3.150206,73821.45,97.11053918112161,1.851058853946317,11863.629,3.899631196234664
500.2875,2124.051,61.38001,497.22,501.7313,0.8468059,172.7196,201.3083,0.8509352,4595.496,2760.938,507.9657,2980.047,163.2032,3.428763,64458.98,94.49026051473022,1.985161498752892,12460.532,3.3550693158159235
519.7147,1859.638,62.33617,521.3996,521.146,0.8487594,171.6378,196.9128,0.8495625,4059.142,2360.628,524.731,2601.789,160.1072,4.247963,77052.48,93.28201596617994,2.474957730756279,10881.197,4.0358347357050715
506.6799,2224.932,60.51987,505.946,509.2633,0.8441948,172.7266,200.1604,0.8477237,4779.466,2891.754,514.0522,3111.978,161.1046,3.389429,67149.85,93.27144747826914,1.962308642675766,13008.130000000001,3.4949865944214737
519.687,1886.301,61.79717,518.8342,520.1102,0.8476076,172.452,195.5786,0.8486009,3971.127,2376.366,524.6616,2576.842,162.6875,4.175148,77167.48,94.33784473360703,2.4210493354672606,10810.635999999999,4.022775295154593
506.4025,2091.006,64.1876,510.6801,513.7816,0.848204,170.0968,192.3308,0.8496223,4304.566,2729.334,515.8098,2771.484,162.6303,4.298366,68466.77,95.61044064321023,2.5270116780562595,11896.389999999998,3.618623409141148
516.6719,1777.402,62.76517,517.3858,517.8461,0.8484462,171.7675,197.9299,0.8499145,4308.768,2645.751,517.254,2959.467,161.0416,3.533286,71853.0,93.75557075698254,2.0570166067504037,11691.388,3.7606559448091175
510.5178,2169.428,61.73139,510.0834,512.2859,0.8458452,171.9748,199.7058,0.8502321,4750.265,2877.096,516.9396,3093.958,164.2892,3.330593,69718.31,95.5309731425767,1.9366750244803308,12890.747,3.644531680804397
520.9927,2026.412,61.05008,516.6116,518.067,0.8467059,170.094,191.4979,0.8504136,4173.379,2654.25,521.5961,2822.828,164.0778,3.182808,75284.43,96.46301456841512,1.8712053335214647,11676.869,3.9790176355426996
504.2063,2130.621,63.40804,508.6682,512.1727,0.8481751,170.0962,193.3183,0.8503329,4356.299,2767.11,514.4543,2810.904,160.3253,4.364234,66841.21,94.25566238399212,2.5657445610189997,12064.934000000001,3.532721353563454
514.8285,1772.477,61.55009,515.145,515.3911,0.8487607,171.8641,194.4257,0.8502757,4291.158,2501.126,516.035,2715.573,160.9966,4.16305,71262.27,93.67668989626105,2.4222917991599173,11280.334,3.7276418245578924
514.7532,2165.7,59.82255,515.5781,515.6938,0.8484235,170.6749,198.423,0.8505397,4447.729,2806.053,519.7882,2898.783,156.7669,3.870916,77048.05,91.85117436717407,2.268005430206785,12318.265,4.0583704428712135
515.4648,1678.633,62.75854,516.2916,516.2869,0.8486741,171.3081,194.8983,0.8500217,4314.828,2506.018,516.2548,2734.163,162.4693,4.143563,70206.09,94.84040742965453,2.418778213055892,11233.642,3.6843135210769367
517.3602,1706.037,57.48011,516.8718,518.214,0.8496411,170.8889,202.0748,0.852731,4317.264,2489.704,518.4266,2846.828,160.6855,3.255293,75080.62,94.02922015414691,1.9049177565072979,11359.833,3.9497871061256755
514.6401,1599.746,58.84871,515.3539,515.3943,0.8476081,171.4983,197.7427,0.8481842,4102.942,2354.838,515.4425,2736.151,163.0076,3.820596,73303.44,95.04910544302771,2.2277748525787135,10793.677,3.8425915918700073
518.7097,1792.95,60.34825,518.9073,519.4067,0.8469939,171.5102,196.4838,0.8493918,3950.354,2278.104,523.3264,2539.527,163.1312,4.118149,75661.25,95.11457627592995,2.4011102546670693,10560.935,3.965913616216412
519.2383,1772.508,61.14422,519.7723,519.9223,0.848902,171.3355,196.1525,0.850277,3883.019,2256.161,524.0207,2499.612,163.4261,4.166331,75844.09,95.38367705466759,2.4316799495726222,10411.3,3.97955105100811
516.9744,1606.682,61.93024,517.742,518.6473,0.8485378,171.2169,196.2305,0.8502915,4058.847,2383.936,518.2451,2662.8,162.5694,3.973342,74599.52,94.94938875776865,2.320648253764669,10712.265000000001,3.9169596272330596
504.0907,2105.717,60.64701,498.2023,504.2061,0.8469475,172.7218,201.3258,0.8507648,4511.996,2743.043,511.1927,2947.689,163.3916,3.429723,68566.8,94.59813410930178,1.9856920203471713,12308.445,3.5688345767586958
515.0115,1727.465,58.97034,515.1699,515.5292,0.8488125,172.4635,196.748,0.8501112,4268.981,2506.62,516.4308,2886.783,163.6571,3.610307,71661.77,94.89376012895482,2.093374540120083,11389.848999999998,3.7355110635003927
511.2123,1694.456,62.78233,500.7426,516.9731,0.8506294,170.4885,198.7365,0.8509366,3853.007,2299.703,515.7618,2606.591,162.9034,4.028744,74901.59,95.55096091525236,2.3630590919622145,10453.757,3.9496229604929365
516.4334,2233.409,59.82076,506.0536,518.2765,0.847586,170.1126,201.4924,0.8504241,4403.065,2589.625,521.203,2940.379,160.0783,2.334126,76187.84,94.10137755815855,1.3721064753580865,12166.478,4.026325396237551
517.3582,2222.375,55.93372,516.042,518.1702,0.847611,169.2695,196.8064,0.8510377,4403.829,2819.826,522.3331,2921.119,154.9245,3.679181,77478.62,91.52534863043844,2.1735640502275957,12367.149000000001,4.1149338410050245
516.3019,2266.775,66.42843,500.5937,517.0608,0.8501277,169.9781,204.0562,0.8541718,4133.066,2615.226,520.0023,2984.461,159.6842,2.52156,74830.45,93.94398454859773,1.4834616930063342,11999.528,3.957720115120712
517.3533,2037.131,61.09209,517.9631,517.4158,0.8471057,170.1963,191.4913,0.850526,4148.85,2645.056,520.9542,2773.331,165.4952,3.163247,74396.54,97.2378365452128,1.8585874075993425,11604.368,3.9297264076833627
516.373,1995.346,62.18993,514.6711,518.2438,0.8484622,172.0628,202.4847,0.8501768,4620.552,2869.359,517.6141,3033.832,172.9373,3.135782,73519.52,100.50824466415749,1.8224636586176672,12519.089,3.841274725274725
516.5396,1746.586,59.71114,517.5047,517.6729,0.8494362,171.3053,200.4771,0.8530037,4212.489,2585.189,517.5259,2829.218,164.8947,3.285228,74005.55,96.25779237419975,1.9177620307135859,11373.481999999998,3.883767136801956
518.5162,1646.242,60.0563,518.5214,519.277,0.8492254,171.9911,197.3737,0.8500523,3962.773,2469.615,518.8409,2713.354,163.2255,3.42134,74849.86,94.90345721377444,1.9892540951246898,10791.984,3.912413150447901
517.013,1769.939,61.19987,517.5318,518.1757,0.846354,171.0006,201.5535,0.8506464,4246.308,2609.787,517.9817,2887.964,162.3172,3.310178,73038.55,94.92200612161596,1.9357698160123418,11513.998,3.839849477136338
498.1352,2132.227,64.08372,495.1465,500.7343,0.8428818,171.9148,197.665,0.8465312,4513.587,2766.16,507.2665,2985.472,162.7242,3.693206,62801.23,94.65397976206818,2.14827693718051,12397.446,3.284086406173291
519.2063,1783.226,60.79316,519.9203,519.701,0.8472631,171.0464,196.4347,0.8503016,3924.971,2266.381,523.5269,2527.091,162.409,4.129392,75294.44,94.95025911097807,2.4141940432537603,10501.669,3.9573882618985263
518.7731,1991.401,61.01387,520.4534,518.1203,0.848756,170.6562,197.924,0.8502719,3807.44,2418.116,522.2798,2742.602,158.5747,4.315554,76277.34,92.92056192508682,2.528800008438017,10959.559,4.018214905757892
517.942,2067.615,61.07358,513.7354,518.3973,0.8479723,171.7006,201.5456,0.849785,4520.773,2812.354,520.2487,3031.663,171.1918,3.165403,73772.74,99.7036702259631,1.8435596614106182,12432.404999999999,3.862636080479626
518.6334,1655.633,59.08678,516.4257,518.4276,0.8488125,172.7016,196.6557,0.8500075,3999.057,2419.903,517.7679,2761.341,165.0527,3.56644,74260.56,95.57103118905673,2.065087989920186,10835.934,3.865641281841048
513.3749,1602.243,61.7252,512.3144,514.9301,0.8503953,171.7971,199.3266,0.8512598,3924.527,2399.496,514.776,2642.664,166.3602,3.717335,73749.11,96.83527836034484,2.1637938009430893,10568.930000000002,3.8592298641828062
517.3059,1732.983,60.11892,517.7664,518.0502,0.8474717,170.698,200.3185,0.8502179,4183.146,2604.536,517.8313,2829.984,161.9215,3.349045,73969.88,94.85846348521952,1.9619708491019225,11350.649,3.895705990697021
506.3255,2110.326,63.68027,511.3301,513.8593,0.847904,170.1152,192.43,0.8497732,4346.726,2751.022,515.7611,2788.1,162.1498,4.31248,68039.98,95.31764357329622,2.535035082109065,11996.173999999999,3.5956776360960103
517.1454,1782.41,61.00077,517.5189,518.2657,0.8463457,171.3303,201.6483,0.8505297,4266.77,2610.952,518.0473,2891.249,160.2389,3.288403,73418.38,93.52630562136412,1.9193353423183175,11551.381000000001,3.8523905940747207
517.844,1726.758,66.68119,515.5812,518.8737,0.8466249,170.6362,201.4485,0.8506421,4260.239,2487.542,518.5883,2877.486,159.4353,3.514633,73950.95,93.43580084413507,2.0597229661701326,11352.025,3.896119583652238
516.3027,1990.589,63.06038,514.7492,518.1852,0.8484153,171.797,202.3799,0.8502234,4685.295,2885.457,517.5295,3045.037,173.7946,3.134476,72752.61,101.16276768511673,1.8245231290418342,12606.378,3.807086060292089
517.2488,1629.214,60.39524,515.8736,519.4823,0.8488125,172.5675,197.2359,0.850044,4117.546,2410.703,518.0327,2706.81,163.9979,3.448336,74575.02,95.03405913628,1.9982534370608602,10864.273,3.8850271910991356
518.7878,1768.569,62.91549,519.8206,520.1106,0.848861,171.6762,196.1648,0.8499831,3922.823,2264.302,523.8834,2511.07,162.1355,4.220603,75394.84,94.44261930308338,2.458467160852815,10466.764,3.948127996775325
497.48,2146.147,65.66006,494.5866,500.2651,0.8430107,172.1827,197.8942,0.8465312,4555.765,2785.759,506.5626,3008.359,162.7314,3.689418,62758.91,94.51088872459312,2.1427344326694837,12496.029999999999,3.276767067190838
515.4412,1758.557,61.37038,516.191,515.546,0.8487596,171.6221,194.4346,0.850258,4224.258,2461.627,516.0214,2677.01,160.7867,4.163111,71355.51,93.68647744084241,2.4257429550157004,11121.452000000001,3.73778222559915
516.5117,1961.266,62.17749,515.7363,518.0387,0.8482981,171.5023,201.9491,0.8503398,4647.051,2851.89,517.0283,3040.979,174.3664,3.158991,70444.98,101.67000675792686,1.8419525569044848,12501.186,3.6926640062553098
517.2509,1691.669,57.14351,517.515,517.9654,0.849016,171.4785,200.7757,0.850256,4281.486,2444.051,518.3173,2799.396,158.4159,3.295192,74866.59,92.38236863513501,1.9216356569482471,11216.601999999999,3.924985605192488
516.9142,1767.895,61.0299,516.776,517.4757,0.845584,170.2085,201.7767,0.8503838,4188.077,2591.319,518.1293,2880.004,161.6842,3.261184,74032.82,94.99184823319635,1.9159936195900913,11427.295,3.9102339295628603
516.2776,1663.46,62.07245,516.594,515.5638,0.8497052,170.8084,198.3559,0.8498633,3888.308,2425.115,516.0418,2786.913,162.1144,4.075097,75392.62,94.91008638919396,2.3857708403099616,10763.795999999998,3.968069801016812
519.1287,1789.665,60.14029,519.5729,519.653,0.8470708,170.7713,196.4698,0.8497356,3909.211,2258.863,523.3837,2519.854,163.1024,4.121361,75283.7,95.50925711756014,2.4133803513822287,10477.593,3.963197931971005
519.1834,1793.056,60.27409,519.9396,519.6722,0.8471477,171.2758,196.4558,0.8500793,3952.33,2257.335,523.441,2529.99,162.9522,4.124573,75433.39,95.14023580680984,2.408146976980986,10532.711,3.9593811624292514
514.3195,1600.047,60.70667,514.9282,515.7667,0.8515689,171.9553,199.2352,0.8509694,4063.343,2371.729,515.904,2695.55,164.7872,3.755543,72874.54,95.83141665304879,2.1840228245363766,10730.669,3.809955928081309
512.5296,1953.832,63.4703,512.1408,514.4149,0.847759,172.1273,200.2702,0.8508753,4744.18,2832.964,514.8781,3041.2,166.6419,3.271758,69271.94,96.8131725763432,1.9007780869159048,12572.176000000001,3.617989363686063
515.2548,1692.735,63.26669,514.4849,516.9742,0.8485928,171.5524,198.8011,0.8488932,4133.004,2406.971,516.2608,2837.345,160.7568,4.087193,74358.88,93.70711222926639,2.3824749755759758,11070.055,3.8966888903915073
515.7802,1766.899,61.4712,514.6592,515.5596,0.8478255,171.8433,197.4244,0.8492917,4261.595,2614.4,516.0039,2981.61,161.5686,3.587078,71493.26,94.02088996195953,2.0874121947146036,11624.503999999999,3.7401772859343367
514.8687,1714.43,59.44214,515.3287,515.9872,0.8492775,171.8082,195.0763,0.8485475,4034.618,2517.175,516.0322,2637.581,165.4533,3.555482,72236.1,96.301166067743,2.069448373244118,10903.804,3.7798110858503846
515.4439,1691.734,62.42867,515.8304,516.1282,0.8486868,171.553,194.8398,0.8498144,4326.475,2528.813,516.0798,2746.062,161.1939,4.166097,70098.75,93.96157455713396,2.4284605923533835,11293.084,3.673428984045747
511.8899,2127.969,60.99838,511.2756,513.3576,0.8473246,171.9544,199.749,0.8511081,4709.562,2854.839,516.9269,3074.826,164.248,3.320787,70127.44,95.51834672448044,1.9312021093964449,12767.196,3.6663539031278067
512.8596,1935.697,62.73731,513.3157,515.3483,0.8479465,172.6355,201.1112,0.8506891,4702.82,2813.066,514.551,2996.579,172.6281,3.232535,70818.27,99.99571351199491,1.8724625004706446,12448.162,3.687864010009529
504.658,2087.057,63.86828,507.8866,511.7456,0.8465483,170.0804,193.0257,0.8485677,4316.547,2725.309,514.4175,2769.904,159.0502,4.481856,69745.43,93.51471421751124,2.635139616322633,11898.817,3.6865589197814677
517.2452,1708.256,61.27013,517.3528,518.1015,0.848376,170.7753,200.3726,0.8487926,4193.879,2567.903,517.661,2782.857,167.297,3.289428,73950.38,97.9632300455628,1.9261731643861846,11252.894999999999,3.8929161078914816
520.2398,1536.718,60.7583,521.8773,521.5435,0.8488125,171.5971,198.957,0.8506621,3745.472,2364.633,519.7656,2579.132,166.0062,3.645164,76223.13,96.74184470483476,2.124257344675405,10225.955000000002,3.9933421876010726
504.4238,2123.35,63.36598,509.3156,512.5822,0.8479095,170.3301,193.063,0.8501753,4370.35,2757.127,514.5982,2807.443,159.6279,4.35012,67128.2,93.7167887531329,2.5539349768478976,12058.27,3.5430174584527343
514.6029,2098.176,59.46922,511.2406,514.7617,0.8481067,171.8441,200.8248,0.8490859,4612.359,2809.238,518.2248,3058.254,164.83,3.229677,72869.23,95.91833528180486,1.8794226860276264,12578.027,3.8121435516261544
515.8354,1609.769,59.16742,519.4426,515.6442,0.8498749,171.2962,198.8454,0.8503124,4120.194,2413.125,515.8401,2769.044,160.851,3.871913,72433.48,93.9022581937019,2.260361292311213,10912.132000000001,3.801467780371076
515.1259,1796.288,60.5734,515.6424,515.8873,0.8488034,171.226,193.5827,0.8502481,4193.999,2439.158,518.0424,2631.93,159.71,4.220351,71567.48,93.27438589933772,2.464783969724224,11061.375,3.7575581115017584
