515.9511234989207,2271.229140857556,58.55166030206085,501.6263555057658,516.1406167635743,0.8476404663186979,170.5361590044567,203.5871938652547,0.8492027310792303,4179.499912356552,2653.323875886917,520.3928581034249,2985.3880925088574,160.83845851449786,1.7998017556962662,74481.81687140158,94.3134051179695,1.0553783820410962
517.2730030380545,2224.8101278537383,56.004013664312794,515.9418718534108,518.095017907289,0.8476365055295333,169.28650914247152,196.85390304537148,0.8509862091341047,4400.089047218111,2817.84590517018,522.2617870703332,2923.5253206897537,154.99272473501733,3.6679681527283416,77407.35588165696,91.55645391953558,2.166722068585737
517.1684245113173,1694.04223381208,57.2167552269724,517.4138894867046,517.8890061007186,0.8489631011952548,171.46077926601797,200.8235596050118,0.8502037335027586,4277.9478517529105,2446.0078342407187,518.3878388354535,2801.7550874305525,158.4819290931297,3.2834743013315957,74797.25434313958,92.43042623015737,1.9150002206844934
516.6053941834124,2246.1072560523853,59.28953136466429,499.91545542121645,516.2889420139405,0.8507988513472505,169.7965948421261,204.12605962308123,0.8530424958818966,4089.5514074397524,2615.937060220731,520.3315760344026,2963.4587356325987,160.98443384111337,1.7225959423255504,74403.72787146381,94.81016624084475,1.0145055876575086
517.2449592134316,1697.7157927399214,57.13854652864953,517.0134452263221,518.0744929364834,0.8494323192001049,171.1718776094952,201.7959117197908,0.8530630411861068,4282.671123280714,2459.852557396507,518.4729382664942,2830.0335768412265,159.52645062601786,3.254132447659581,74777.09585594345,93.19664705084047,1.9010905839821606
515.9521949949824,2251.914018514034,58.29522991505532,501.62141637220344,516.1421731794017,0.8494981502246867,170.16685212482238,203.80925379738648,0.8509586091436162,4169.684469570473,2630.5025614416795,520.3888446915036,2965.106856171285,161.14270612388054,1.7800741676191014,74481.46346774812,94.69688374189212,1.0460757458881385
516.0783775457353,2245.481750165688,58.03005464845962,515.2724109325669,517.9860040999159,0.8478096568867171,169.68519442080103,198.16168302469174,0.850831369010572,4358.625506472967,2826.2377472867483,521.743644663138,2935.8707283344406,152.03186785683633,3.726651657485045,76752.34714664817,89.59642494195083,2.1962149792770664
515.420019174328,1740.3611117627042,61.333131970358906,515.924609671793,515.4697893294431,0.8479573989164677,173.00945829567976,198.73676873225727,0.8498189314684421,4153.701528622437,2551.85528503576,515.815391249059,2909.795105350873,159.31788734509385,3.602638200844945,72146.3981353174,92.08622980184904,2.0823359811276325
516.0485480407772,2271.1761168084604,58.48266915452573,500.0879247732218,516.1407306886078,0.8508448780800372,169.82280350422874,204.07537606957717,0.8526998380657627,4123.395877164143,2637.8675743979006,520.3658606640834,2985.46274462828,161.3309922323274,1.717006762600003,74330.26697971261,94.9996048253379,1.011057836268289
516.8113887138411,2234.7763716697496,57.56635122878252,515.1014204528055,518.0125242191671,0.8477469942213662,169.95351320024483,197.8337099733422,0.8508712278420848,4355.43537877804,2809.233892149569,522.01213389064,2930.959834370533,155.24285670488092,3.712003737087434,76880.33080266979,91.34430573492686,2.184128863940476
516.3056576465837,2261.8665732713075,59.68405578264288,505.8811980775901,517.9629308829257,0.8474985534465331,169.95147100047006,201.59676819670673,0.8502382752563743,4448.44239217601,2628.163649130096,521.1085028127561,2983.545566465094,159.11417488628527,2.291401430520065,75810.46593993792,93.62329960994876,1.3482680773699967
516.5111141433742,1708.486251206365,58.739987821222904,516.8462391644229,517.8842018783774,0.8391359691987421,171.12465862003444,200.22432415040683,0.8416605764182643,4306.767407563238,2482.8781372513236,518.254475836253,2846.4087107740206,157.75358188431989,3.3338970211549777,74510.7518446345,92.186353010992,1.948227127545405
515.9411894183318,2241.327160941267,59.60320242567785,503.7704821733774,516.7466075414409,0.8442188473343306,169.80740950945528,202.08281840503534,0.8476724556631042,4340.111375576897,2611.9228970366344,520.595031137725,2941.1730537378153,159.89234085290153,2.0402876825677256,75155.88867298728,94.16099174635741,1.2015304211175293
